Hacker News URL
https://news.ycombinator.com/item?id=37195889
https://news.ycombinator.com/item?id=37183231
https://news.ycombinator.com/item?id=37178810
https://news.ycombinator.com/item?id=37129724
https://news.ycombinator.com/item?id=37167185
https://news.ycombinator.com/item?id=37140831
https://news.ycombinator.com/item?id=37159680
https://news.ycombinator.com/item?id=37153862
https://news.ycombinator.com/item?id=37154840
https://news.ycombinator.com/item?id=37125118
https://news.ycombinator.com/item?id=37137110
https://news.ycombinator.com/item?id=37126182
https://news.ycombinator.com/item?id=37120982
https://news.ycombinator.com/item?id=37130531
https://news.ycombinator.com/item?id=37119112
https://news.ycombinator.com/item?id=37112741
https://news.ycombinator.com/item?id=37116216
https://news.ycombinator.com/item?id=37113307
https://news.ycombinator.com/item?id=37106355
https://news.ycombinator.com/item?id=37104621
https://news.ycombinator.com/item?id=37100153
https://news.ycombinator.com/item?id=37076125
https://news.ycombinator.com/item?id=37079534
https://news.ycombinator.com/item?id=37073701
https://news.ycombinator.com/item?id=37070838
https://news.ycombinator.com/item?id=37064152
https://news.ycombinator.com/item?id=37054241
https://news.ycombinator.com/item?id=37050409
https://news.ycombinator.com/item?id=37050257
https://news.ycombinator.com/item?id=37034994
https://news.ycombinator.com/item?id=37030852
https://news.ycombinator.com/item?id=37013114
https://news.ycombinator.com/item?id=37000920
https://news.ycombinator.com/item?id=37003617
https://news.ycombinator.com/item?id=36994214
https://news.ycombinator.com/item?id=36992985
https://news.ycombinator.com/item?id=36973584
https://news.ycombinator.com/item?id=36969897
https://news.ycombinator.com/item?id=36967205
https://news.ycombinator.com/item?id=36964752
https://news.ycombinator.com/item?id=36952640
https://news.ycombinator.com/item?id=36956825
https://news.ycombinator.com/item?id=36949931
https://news.ycombinator.com/item?id=36950116
https://news.ycombinator.com/item?id=36932333
https://news.ycombinator.com/item?id=36912513
https://news.ycombinator.com/item?id=36894198
https://news.ycombinator.com/item?id=36905076
https://news.ycombinator.com/item?id=36897250
https://news.ycombinator.com/item?id=36862850
https://news.ycombinator.com/item?id=36852545
https://news.ycombinator.com/item?id=36855516
https://news.ycombinator.com/item?id=36821808
https://news.ycombinator.com/item?id=36828409
https://news.ycombinator.com/item?id=36802289
https://news.ycombinator.com/item?id=36803744
https://news.ycombinator.com/item?id=36800789
https://news.ycombinator.com/item?id=36795173
https://news.ycombinator.com/item?id=36798395
https://news.ycombinator.com/item?id=36786407
https://news.ycombinator.com/item?id=36780295
https://news.ycombinator.com/item?id=36781015
https://news.ycombinator.com/item?id=36774627
https://news.ycombinator.com/item?id=36763718
https://news.ycombinator.com/item?id=36744003
https://news.ycombinator.com/item?id=36729180
https://news.ycombinator.com/item?id=36712403
https://news.ycombinator.com/item?id=36709895
https://news.ycombinator.com/item?id=36697160
https://news.ycombinator.com/item?id=36675729
https://news.ycombinator.com/item?id=36664604
https://news.ycombinator.com/item?id=36666922
https://news.ycombinator.com/item?id=36652117
https://news.ycombinator.com/item?id=36658959
https://news.ycombinator.com/item?id=36645575
https://news.ycombinator.com/item?id=36636039
https://news.ycombinator.com/item?id=36619481
https://news.ycombinator.com/item?id=36633995
https://news.ycombinator.com/item?id=36621120
https://news.ycombinator.com/item?id=36617139
https://news.ycombinator.com/item?id=36605806
https://news.ycombinator.com/item?id=36599949
https://news.ycombinator.com/item?id=36597709
https://news.ycombinator.com/item?id=36586248
https://news.ycombinator.com/item?id=36580837
https://news.ycombinator.com/item?id=36568192
https://news.ycombinator.com/item?id=36562502
https://news.ycombinator.com/item?id=36567918
https://news.ycombinator.com/item?id=36565854
https://news.ycombinator.com/item?id=36565225
https://news.ycombinator.com/item?id=36553987
https://news.ycombinator.com/item?id=36542267
https://news.ycombinator.com/item?id=36552324
https://news.ycombinator.com/item?id=36536184
https://news.ycombinator.com/item?id=36527423
https://news.ycombinator.com/item?id=36502130
https://news.ycombinator.com/item?id=36492149
https://news.ycombinator.com/item?id=36492329
https://news.ycombinator.com/item?id=36483445
https://news.ycombinator.com/item?id=36477567
https://news.ycombinator.com/item?id=36464128
https://news.ycombinator.com/item?id=36459519
https://news.ycombinator.com/item?id=36453856
https://news.ycombinator.com/item?id=36434173
https://news.ycombinator.com/item?id=36445085
https://news.ycombinator.com/item?id=36434885
https://news.ycombinator.com/item?id=36421315
https://news.ycombinator.com/item?id=36427347
https://news.ycombinator.com/item?id=36427234
https://news.ycombinator.com/item?id=36413260
https://news.ycombinator.com/item?id=36400053
https://news.ycombinator.com/item?id=36401280
https://news.ycombinator.com/item?id=36385032
https://news.ycombinator.com/item?id=36382456
https://news.ycombinator.com/item?id=36383773
https://news.ycombinator.com/item?id=36359259
https://news.ycombinator.com/item?id=36358019
https://news.ycombinator.com/item?id=36347915
https://news.ycombinator.com/item?id=36332999
https://news.ycombinator.com/item?id=36334817
https://news.ycombinator.com/item?id=36313348
https://news.ycombinator.com/item?id=36288834
https://news.ycombinator.com/item?id=36294750
https://news.ycombinator.com/item?id=36287835
https://news.ycombinator.com/item?id=36282456
https://news.ycombinator.com/item?id=36280026
https://news.ycombinator.com/item?id=36279496
https://news.ycombinator.com/item?id=36270379
https://news.ycombinator.com/item?id=36265771
https://news.ycombinator.com/item?id=36265658
https://news.ycombinator.com/item?id=36268506
https://news.ycombinator.com/item?id=36265419
https://news.ycombinator.com/item?id=36257255
https://news.ycombinator.com/item?id=36260140
https://news.ycombinator.com/item?id=36257711
https://news.ycombinator.com/item?id=36248633
https://news.ycombinator.com/item?id=36254774
https://news.ycombinator.com/item?id=36253117
https://news.ycombinator.com/item?id=36252911
https://news.ycombinator.com/item?id=36242914
https://news.ycombinator.com/item?id=36243951
https://news.ycombinator.com/item?id=36244823
https://news.ycombinator.com/item?id=36239936
https://news.ycombinator.com/item?id=36231313
https://news.ycombinator.com/item?id=36218960
https://news.ycombinator.com/item?id=36217302
https://news.ycombinator.com/item?id=36217780
https://news.ycombinator.com/item?id=36212865
https://news.ycombinator.com/item?id=36197291
https://news.ycombinator.com/item?id=36178263
https://news.ycombinator.com/item?id=36184315
https://news.ycombinator.com/item?id=36183551
https://news.ycombinator.com/item?id=36182700
https://news.ycombinator.com/item?id=36182546
https://news.ycombinator.com/item?id=36179333
https://news.ycombinator.com/item?id=36181100
https://news.ycombinator.com/item?id=36178342
https://news.ycombinator.com/item?id=36178465
https://news.ycombinator.com/item?id=36177521
https://news.ycombinator.com/item?id=36177354
